GEO_ID_NEW,GEO_ID,NAME,B01003_001E,B01003_001M
53077002802,1400000US53077002802,"Census Tract 28.02, Yakima County, Washington",8706,632
53077002900,1400000US53077002900,"Census Tract 29, Yakima County, Washington",7011,552
53077003001,1400000US53077003001,"Census Tract 30.01, Yakima County, Washington",3850,304
53077003002,1400000US53077003002,"Census Tract 30.02, Yakima County, Washington",3397,254
53077003100,1400000US53077003100,"Census Tract 31, Yakima County, Washington",5370,336
53077003200,1400000US53077003200,"Census Tract 32, Yakima County, Washington",6895,351
53077003400,1400000US53077003400,"Census Tract 34, Yakima County, Washington",4682,378
53077940001,1400000US53077940001,"Census Tract 9400.01, Yakima County, Washington",6309,437
53077940002,1400000US53077940002,"Census Tract 9400.02, Yakima County, Washington",4460,337
53077940003,1400000US53077940003,"Census Tract 9400.03, Yakima County, Washington",3557,377
53077940004,1400000US53077940004,"Census Tract 9400.04, Yakima County, Washington",6300,371
53077940005,1400000US53077940005,"Census Tract 9400.05, Yakima County, Washington",4814,212
53077940006,1400000US53077940006,"Census Tract 9400.06, Yakima County, Washington",4800,294
